[0m[[0minfo[0m] [0mLoading global plugins from /Users/Alex/.sbt/0.13/plugins[0m
[0m[[0minfo[0m] [0mSet current project to Droidel (in build file:/Users/Alex/Desktop/Development/src/droidel/)[0m
[0m[[0minfo[0m] [0mRunning edu.colorado.droidel.driver.Main -app /Users/Alex/Desktop/apps/buildBenchHEAD/github -android_jar ../permGrep/src/main/resources/androidPlatforms/droidel_android-4.4.2.jar -build_cg[0m
Running JPhantom
17:44:03.669 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.android.maps.MapActivity" detected
17:44:03.669 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.spi.BindingTargetVisitor" detected
17:44:03.670 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "org.apache.http.impl.client.DefaultHttpClient" detected
17:44:03.670 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "org.apache.harmony.dalvik.ddmc.ChunkHandler" detected
17:44:03.681 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.xtremelabs.robolectric.shadows.ShadowActivity" detected
17:44:03.684 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "org.apache.http.conn.scheme.LayeredSocketFactory" detected
17:44:03.684 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "gov.nist.javax.sip.clientauthutils.AccountManager" detected
17:44:03.687 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.Injector" detected
17:44:03.830 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.binder.AnnotatedBindingBuilder" detected
17:44:03.830 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.Key" detected
17:44:03.831 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.binder.LinkedBindingBuilder" detected
17:44:03.831 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.binder.ScopedBindingBuilder" detected
17:44:03.839 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.Module" detected
17:44:03.844 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.OutOfScopeException" detected
17:44:03.869 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.Inject" detected
17:44:04.052 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.Provides" detected
17:44:04.056 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.inject.name.Named" detected
17:44:04.371 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "android.support.v4.widget.SwipeRefreshLayout" detected
17:44:04.542 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "org.xmlpull.v1.XmlPullParserException" detected
17:44:04.589 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.android.collect.Maps" detected
17:44:04.612 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.google.android.collect.Sets" detected
17:44:04.778 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "com.android.org.conscrypt.TrustedCertificateStore" detected
17:44:04.805 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "dalvik.system.PathClassLoader" detected
17:44:04.822 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "libcore.io.ErrnoException" detected
17:44:04.822 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "libcore.io.Libcore" detected
17:44:04.822 [main] INFO  jphantom.adapters.PhantomAdder - Phantom Class "libcore.io.Os" detected
